material,rA,rB,rX,nA,nB,nX,rA_rB_ratio,rA_rX_ratio,rB_rX_ratio,rS_A,rP_A,Z_A,HOMO_A,LUMO_A,EA_A,IP_A,rS_B,rP_B,Z_B,HOMO_B,LUMO_B,EA_B,IP_B,rS_X,rP_X,Z_X,HOMO_X,LUMO_X,EA_X,IP_X,rX_rB_ratio,t_sisso,t,tau,p_t_sisso,exp_label
CuCO3,0.73,0.16,1.4,2,4,-2,4.5625,0.521429,0.114286,1.2022,2.0302,29,-4.608164122,-0.602440535,-1.547456908,8.147436643,0.6418,0.6367,6,-5.285420962,-5.285421144,-1.008550072,10.86176257,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,8.749978125,10.76168906,0.965475152,10.76171094,9.82E-12,0
CuGeO3,0.73,0.53,1.4,2,4,-2,1.37736,0.521429,0.378571,1.2022,2.0302,29,-4.608164122,-0.602440535,-1.547456908,8.147436643,0.922,1.1722,32,-3.894931082,-3.894931216,-0.915962684,7.445211101,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.641512424,7.245478578,0.780384061,7.245475588,5.24E-06,0
CuNbO3,0.77,0.64,1.4,1,5,-2,1.20312,0.55,0.457143,1.2022,2.0302,29,-4.608164122,-0.602440535,-1.547456908,8.147436643,1.5834,2.0916,41,-4.453727958,-4.453728111,-1.10549939,7.13506764,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.187499316,7.693728086,0.752169402,7.69372877,9.64E-07,0
CuSeO3,0.73,0.5,1.4,2,4,-2,1.46,0.521429,0.357143,1.2022,2.0302,29,-4.608164122,-0.602440535,-1.547456908,8.147436643,0.7997,0.9578,34,-6.51048797,-0.211187538,-2.730814282,10.84576398,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.79999888,6.515957822,0.792705915,6.515958942,8.37E-05,0
CuSiO3,0.73,0.4,1.4,2,4,-2,1.825,0.521429,0.285714,1.2022,2.0302,29,-4.608164122,-0.602440535,-1.547456908,8.147436643,0.9466,1.1405,14,-4.081062694,-4.081062834,-1.044708796,7.740621249,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,3.5000035,5.567359593,0.836745132,5.567356093,0.003287504,0
CuVO3,0.77,0.54,1.4,1,5,-2,1.42593,0.55,0.385714,1.2022,2.0302,29,-4.608164122,-0.602440535,-1.547456908,8.147436643,1.4818,2.0566,23,-4.348428313,-4.348428462,-0.780744828,7.16966336,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.592594513,5.611288474,0.790941021,5.611286553,0.002765269,0
CuZnCl3,0.77,0.74,1.81,1,2,-1,1.04054,0.425414,0.40884,1.2022,2.0302,29,-4.608164122,-0.602440535,-1.547456908,8.147436643,1.1068,1.6661,30,-5.977182213,-1.10740279,0.922398154,9.889346303,0.6785,0.7567,17,-8.59466611,0.01972356,-3.935229812,13.87602063,2.445944624,27.62976437,0.715427487,27.62976569,1.00E-38,0
DyBO3,1.08,0.27,1.4,3,3,-2,4,0.771429,0.192857,0.2852,2.5601,66,-3.164901584,-1.17326927,0.471119175,6.187950808,0.8025,0.8348,5,-3.606786255,-3.606786378,-0.291745787,8.221042615,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,5.185189026,4.841359271,1.050077386,4.841355431,0.060027339,0
ErBO3,1.06,0.27,1.4,3,3,-2,3.92593,0.757143,0.192857,0.2696,2.5511,68,-3.195692292,-1.11604648,0.364098247,6.339470668,0.8025,0.8348,5,-3.606786255,-3.606786378,-0.291745787,8.221042615,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,5.185189026,4.797182207,1.04160902,4.797178366,0.07156743,0
EuBO3,1.12,0.27,1.4,3,3,-2,4.14815,0.8,0.192857,0.3135,2.6774,63,-2.767446341,-2.767446436,0.480292543,6.00231317,0.8025,0.8348,5,-3.606786255,-3.606786378,-0.291745787,8.221042615,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,5.185189026,4.932485326,1.067014118,4.932481485,0.041653099,0
FeAlO3,0.78,0.54,1.4,3,3,-2,1.44444,0.557143,0.385714,1.3301,1.9365,26,-4.431945549,-0.812293253,-1.303738195,7.470425785,1.1043,1.3964,13,-2.712046523,-2.712046616,-0.348149866,5.763264071,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.592594513,5.376832327,0.79458591,5.376830407,0.006993417,0
FeBO3,0.78,0.27,1.4,3,3,-2,2.88889,0.557143,0.192857,1.3301,1.9365,26,-4.431945549,-0.812293253,-1.303738195,7.470425785,0.8025,0.8348,5,-3.606786255,-3.606786378,-0.291745787,8.221042615,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,5.185189026,4.354569667,0.923051896,4.354565826,0.345806646,0
FeGaO3,0.78,0.62,1.4,3,3,-2,1.25806,0.557143,0.442857,1.3301,1.9365,26,-4.431945549,-0.812293253,-1.303738195,7.470425785,1.0027,1.3439,31,-2.578899489,-2.578899577,-0.243516492,5.68897238,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.258065245,9.698218552,0.763117161,9.698217823,5.21E-10,0
FeMnO3,0.92,0.53,1.4,2,4,-2,1.73585,0.657143,0.378571,1.3301,1.9365,26,-4.431945549,-0.812293253,-1.303738195,7.470425785,0.4083,2.0542,25,-4.4111366,-0.936468672,-1.152247223,7.312724568,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.641512424,4.936557904,0.849995785,4.936554914,0.040976153,0
FeSiO3,0.92,0.4,1.4,2,4,-2,2.3,0.657143,0.285714,1.3301,1.9365,26,-4.431945549,-0.812293253,-1.303738195,7.470425785,0.9466,1.1405,14,-4.081062694,-4.081062834,-1.044708796,7.740621249,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,3.5000035,5.022814901,0.911384369,5.022811401,0.028947125,0
FeSO3,0.92,0.37,1.4,2,4,-2,2.48649,0.657143,0.264286,1.3301,1.9365,26,-4.431945549,-0.812293253,-1.303738195,7.470425785,0.7473,0.8493,16,-7.008381488,0.814517553,-2.847077607,11.76931965,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,3.783779693,5.243360817,0.926831562,5.243364907,0.011919704,0
FeTiO3,0.92,0.6,1.4,2,4,-2,1.53333,0.657143,0.428571,1.3301,1.9365,26,-4.431945549,-0.812293253,-1.303738195,7.470425785,1.5467,2.0603,22,-4.219539298,-4.219539443,-0.313899272,7.119306924,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.333335667,5.507785396,0.820245932,5.507783063,0.004159305,0
GdBO3,1.11,0.27,1.4,3,3,-2,4.11111,0.792857,0.192857,0.3032,2.021,64,-2.874663276,-1.376139798,1.325343477,6.056906205,0.8025,0.8348,5,-3.606786255,-3.606786378,-0.291745787,8.221042615,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,5.185189026,4.909381218,1.062779935,4.909377377,0.045707664,0
GeCoO3,0.73,0.53,1.4,2,4,-2,1.37736,0.521429,0.378571,0.922,1.1722,32,-3.894931082,-3.894931216,-0.915962684,7.445211101,1.2878,1.614,27,-4.433222619,0.143554959,-1.359047269,7.672566088,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.641512424,7.245478578,0.780384061,7.245475588,5.24E-06,0
GeMnO3,0.73,0.53,1.4,2,4,-2,1.37736,0.521429,0.378571,0.922,1.1722,32,-3.894931082,-3.894931216,-0.915962684,7.445211101,0.4083,2.0542,25,-4.4111366,-0.936468672,-1.152247223,7.312724568,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.641512424,7.245478578,0.780384061,7.245475588,5.24E-06,0
HgSeO3,1.14,0.5,1.4,2,4,-2,2.28,0.814286,0.357143,1.1675,1.7351,80,-6.807995517,-0.952083452,1.388583824,10.67976299,0.7997,0.9578,34,-6.51048797,-0.211187538,-2.730814282,10.84576398,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.79999888,4.332801439,0.945292499,4.332802559,0.367383087,0
HgTeO3,1.14,0.97,1.4,2,4,-2,1.17526,0.814286,0.692857,1.1675,1.7351,80,-6.807995517,-0.952083452,1.388583824,10.67976299,0.9497,1.1492,52,-5.951704724,0.193945998,-2.575488931,9.729526165,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,1.443299267,11.99855803,0.75782943,11.99855773,9.85E-14,0
HoBO3,1.12,0.27,1.4,3,3,-2,4.14815,0.8,0.192857,0.2771,1.1173,67,-3.200823572,-1.1351101,0.363638725,6.258814899,0.8025,0.8348,5,-3.606786255,-3.606786378,-0.291745787,8.221042615,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,5.185189026,4.932485326,1.067014118,4.932481485,0.041653099,0
ILiO3,0.95,0.76,1.4,5,1,-2,1.25,0.678571,0.542857,0.9024,1.0749,53,-7.083940205,0.290870977,-3.434435017,11.13135547,1.6576,2.0134,3,-2.874140786,-1.020757781,-0.756113885,5.297381505,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,1.842105748,4.850981484,0.769307927,4.850980999,0.057763643,0
InBO3,0.92,0.27,1.4,3,3,-2,3.40741,0.657143,0.192857,1.1407,1.5132,49,-2.517885812,-2.517885898,-0.167838524,5.364511347,0.8025,0.8348,5,-3.606786255,-3.606786378,-0.291745787,8.221042615,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,5.185189026,4.523383397,0.982330458,4.523379556,0.201818223,0
InFeO3,0.92,0.64,1.4,3,3,-2,1.4375,0.657143,0.457143,1.1407,1.5132,49,-2.517885812,-2.517885898,-0.167838524,5.364511347,1.3301,1.9365,26,-4.431945549,-0.812293253,-1.303738195,7.470425785,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.187499316,5.070758388,0.804162679,5.070759072,0.023859966,0
InGaO3,0.92,0.62,1.4,3,3,-2,1.48387,0.657143,0.442857,1.1407,1.5132,49,-2.517885812,-2.517885898,-0.167838524,5.364511347,1.0027,1.3439,31,-2.578899489,-2.578899577,-0.243516492,5.68897238,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.258065245,4.537857647,0.812124686,4.537856918,0.191791937,0
InMnO3,0.92,0.64,1.4,3,3,-2,1.4375,0.657143,0.457143,1.1407,1.5132,49,-2.517885812,-2.517885898,-0.167838524,5.364511347,0.4083,2.0542,25,-4.4111366,-0.936468672,-1.152247223,7.312724568,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.187499316,5.070758388,0.804162679,5.070759072,0.023859966,0
KBaBr3,1.64,1.35,1.96,1,2,-1,1.21481,0.836735,0.688776,2.2049,3.0281,19,-2.31892116,-0.766431843,-0.636162269,4.313574661,2.1967,2.6614,56,-3.229349631,-2.022431442,0.181548696,5.363405816,0.7514,0.8834,35,-7.858438652,0.05511027,-3.678150769,12.55431178,1.451850819,6.694846074,0.769060672,6.694847106,4.23E-05,0
KBaCl3,1.64,1.35,1.81,1,2,-1,1.21481,0.906077,0.745856,2.2049,3.0281,19,-2.31892116,-0.766431843,-0.636162269,4.313574661,2.1967,2.6614,56,-3.229349631,-2.022431442,0.181548696,5.363405816,0.6785,0.7567,17,-8.59466611,0.01972356,-3.935229812,13.87602063,1.340741376,6.583736631,0.772001437,6.583735995,6.46E-05,0
KBaF3,1.64,1.35,1.33,1,2,-1,1.21481,1.23308,1.01504,2.2049,3.0281,19,-2.31892116,-0.766431843,-0.636162269,4.313574661,2.1967,2.6614,56,-3.229349631,-2.022431442,0.181548696,5.363405816,0.4044,0.374,9,-11.11141622,1.13668157,-4.336301294,19.39159515,0.98518285,6.228178104,0.783624041,6.228180439,0.000251979,0
KBeCl3,1.64,0.45,1.81,1,2,-1,3.64444,0.906077,0.248619,2.2049,3.0281,19,-2.31892116,-0.766431843,-0.636162269,4.313574661,1.0805,1.204,4,-5.609666288,-2.013777452,0.648621153,9.553745271,0.6785,0.7567,17,-8.59466611,0.01972356,-3.935229812,13.87602063,4.022218736,5.840369323,1.079435637,5.840372809,0.001128437,0
KBiO3,1.64,0.76,1.4,1,5,-2,2.15789,1.17143,0.542857,2.2049,3.0281,19,-2.31892116,-0.766431843,-0.636162269,4.313574661,0.9899,1.3017,83,-4.568780683,-4.56878084,-1.6542288,7.913869695,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,1.842105748,3.647727029,0.995189829,3.647726545,0.898486613,0
KBrO3,1.64,0.31,1.4,1,5,-2,5.29032,1.17143,0.221429,2.2049,3.0281,19,-2.31892116,-0.766431843,-0.636162269,4.313574661,0.7514,0.8834,35,-7.858438652,0.05511027,-3.678150769,12.55431178,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,4.516120291,6.691813628,1.257081889,6.691822369,4.28E-05,0
KCaI3,1.64,1,2.2,1,2,-1,1.64,0.745455,0.454545,2.2049,3.0281,19,-2.31892116,-0.766431843,-0.636162269,4.313574661,1.7984,2.3102,20,-3.766160788,-1.945847603,0.149995456,6.309259883,0.9024,1.0749,53,-7.083940205,0.290870977,-3.434435017,11.13135547,2.2000022,4.515167874,0.848530275,4.515165674,0.207682267,0
KCdI3,1.64,0.95,2.2,1,2,-1,1.72632,0.745455,0.431818,2.2049,3.0281,19,-2.31892116,-0.766431843,-0.636162269,4.313574661,1.2355,1.7966,48,-5.657022666,-1.1571185,0.948262351,9.271929602,0.9024,1.0749,53,-7.083940205,0.290870977,-3.434435017,11.13135547,2.315790449,4.477595161,0.861999009,4.477594186,0.236089809,0
KClO3,1.64,0.12,1.4,1,5,-2,13.6667,1.17143,0.0857143,2.2049,3.0281,19,-2.31892116,-0.766431843,-0.636162269,4.313574661,0.6785,0.7567,17,-8.59466611,0.01972356,-3.935229812,13.87602063,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,11.66666472,15.89301175,1.414217125,15.89301369,5.43E-20,0
KCoBr3,1.64,0.74,1.96,1,2,-1,2.21622,0.836735,0.377551,2.2049,3.0281,19,-2.31892116,-0.766431843,-0.636162269,4.313574661,1.2878,1.614,27,-4.433222619,0.143554959,-1.359047269,7.672566088,0.7514,0.8834,35,-7.858438652,0.05511027,-3.678150769,12.55431178,2.648648792,4.433533849,0.942811417,4.433533706,0.272630237,0
KCoI3,1.64,0.74,2.2,1,2,-1,2.21622,0.745455,0.336364,2.2049,3.0281,19,-2.31892116,-0.766431843,-0.636162269,4.313574661,1.2878,1.614,27,-4.433222619,0.143554959,-1.359047269,7.672566088,0.9024,1.0749,53,-7.083940205,0.290870977,-3.434435017,11.13135547,2.972969759,4.757854816,0.923570367,4.75785803,0.083599945,0
KHgI3,1.64,1.02,2.2,1,2,-1,1.60784,0.745455,0.463636,2.2049,3.0281,19,-2.31892116,-0.766431843,-0.636162269,4.313574661,1.1675,1.7351,80,-6.807995517,-0.952083452,1.388583824,10.67976299,0.9024,1.0749,53,-7.083940205,0.290870977,-3.434435017,11.13135547,2.156864437,4.542562953,0.8432599,4.542561262,0.188616342,0
KMgCl3,1.64,0.72,1.81,1,2,-1,2.27778,0.906077,0.39779,2.2049,3.0281,19,-2.31892116,-0.766431843,-0.636162269,4.313574661,1.3518,1.9116,12,-4.705332847,-1.306562749,0.500356867,7.971348956,0.6785,0.7567,17,-8.59466611,0.01972356,-3.935229812,13.87602063,2.513889238,4.280867428,0.964238949,4.280867079,0.420490082,0
KMgI3,1.64,0.72,2.2,1,2,-1,2.27778,0.745455,0.327273,2.2049,3.0281,19,-2.31892116,-0.766431843,-0.636162269,4.313574661,1.3518,1.9116,12,-4.705332847,-1.306562749,0.500356867,7.971348956,0.9024,1.0749,53,-7.083940205,0.290870977,-3.434435017,11.13135547,3.055553009,4.822531199,0.929896192,4.822533746,0.064707819,0
KMnI3,1.64,0.83,2.2,1,2,-1,1.9759,0.745455,0.377273,2.2049,3.0281,19,-2.31892116,-0.766431843,-0.636162269,4.313574661,0.4083,2.0542,25,-4.4111366,-0.936468672,-1.152247223,7.312724568,0.9024,1.0749,53,-7.083940205,0.290870977,-3.434435017,11.13135547,2.650600494,4.551966711,0.896137584,4.551968627,0.182392582,0
KNiCl3,1.64,0.69,1.81,1,2,-1,2.37681,0.906077,0.381215,2.2049,3.0281,19,-2.31892116,-0.766431843,-0.636162269,4.313574661,1.2517,1.5674,28,-4.439555219,-4.439555371,-1.351387103,7.89877133,0.6785,0.7567,17,-8.59466611,0.01972356,-3.935229812,13.87602063,2.623191637,4.368539138,0.975809816,4.368535906,0.332238807,0
KNO3,1.64,0.13,1.4,1,5,-2,12.6154,1.17143,0.0928571,2.2049,3.0281,19,-2.31892116,-0.766431843,-0.636162269,4.313574661,0.5361,0.5154,7,-7.089771165,-7.089771408,-1.983951498,13.59172054,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,10.76923574,14.7458853,1.404973876,14.74588033,3.75E-18,0
KPO3,1.64,0.38,1.4,1,5,-2,4.31579,1.17143,0.271429,2.2049,3.0281,19,-2.31892116,-0.766431843,-0.636162269,4.313574661,0.8336,0.9712,15,-5.506575493,-5.506575682,-1.925532558,9.729720798,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,3.684204709,5.635615416,1.207646084,5.635621233,0.002513061,0
KSbO3,1.64,0.6,1.4,1,5,-2,2.73333,1.17143,0.428571,2.2049,3.0281,19,-2.31892116,-0.766431843,-0.636162269,4.313574661,1.0035,1.24,51,-4.826825142,-4.826825308,-1.761990047,8.318195555,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.333335667,4.051658767,1.074805015,4.051656434,0.651244208,0
KSmCl3,1.64,1.22,1.81,1,2,-1,1.34426,0.906077,0.674033,2.2049,3.0281,19,-2.31892116,-0.766431843,-0.636162269,4.313574661,1.9474,2.6786,62,-2.519165102,-2.519165188,0.530550842,5.943764989,0.6785,0.7567,17,-8.59466611,0.01972356,-3.935229812,13.87602063,1.483606886,5.027425497,0.805123611,5.027425169,0.028414032,0
KSrCl3,1.64,1.18,1.81,1,2,-1,1.38983,0.906077,0.651934,2.2049,3.0281,19,-2.31892116,-0.766431843,-0.636162269,4.313574661,1.9584,2.5493,38,-3.525783048,-1.281188209,0.150586051,5.884929265,0.6785,0.7567,17,-8.59466611,0.01972356,-3.935229812,13.87602063,1.533897603,4.755976498,0.815894495,4.7559772,0.084220011,0
KTiI3,1.64,0.86,2.2,1,2,-1,1.90698,0.745455,0.390909,2.2049,3.0281,19,-2.31892116,-0.766431843,-0.636162269,4.313574661,1.5467,2.0603,22,-4.219539298,-4.219539443,-0.313899272,7.119306924,0.9024,1.0749,53,-7.083940205,0.290870977,-3.434435017,11.13135547,2.55814013,4.512312769,0.887351921,4.512312174,0.209749516,0
KTmI3,1.64,1.03,2.2,1,2,-1,1.59223,0.745455,0.468182,2.2049,3.0281,19,-2.31892116,-0.766431843,-0.636162269,4.313574661,1.7624,2.5447,69,-3.153998964,-1.072405721,0.522243555,6.424661622,0.9024,1.0749,53,-7.083940205,0.290870977,-3.434435017,11.13135547,2.135921501,4.559074176,0.840649189,4.559075005,0.177796849,0
KVO3,1.64,0.54,1.4,1,5,-2,3.03704,1.17143,0.385714,2.2049,3.0281,19,-2.31892116,-0.766431843,-0.636162269,4.313574661,1.4818,2.0566,23,-4.348428313,-4.348428462,-0.780744828,7.16966336,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.592594513,4.326490904,1.108046407,4.326488983,0.373726103,0
LaBO3,1.36,0.27,1.4,3,3,-2,5.03704,0.971429,0.192857,2.0543,2.6761,57,-2.77812393,-2.778124026,-0.221691857,5.811499678,0.8025,0.8348,5,-3.606786255,-3.606786378,-0.291745787,8.221042615,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,5.185189026,5.531395165,1.16863451,5.531391325,0.003788773,0
LaTlO3,1.36,0.88,1.4,3,3,-2,1.54545,0.971429,0.628571,2.0543,2.6761,57,-2.77812393,-2.778124026,-0.221691857,5.811499678,1.0974,1.5446,81,-2.369251668,-2.369251749,-0.139564981,5.166986721,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,1.590910176,3.241470378,0.855973523,3.241469294,0.976272082,0
LiAsO3,0.92,0.46,1.4,1,5,-2,2,0.657143,0.328571,1.6576,2.0134,3,-2.874140786,-1.020757781,-0.756113885,5.297381505,0.8558,1.0507,33,-5.194301476,-5.194301655,-1.800485244,9.149475217,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,3.043482231,4.928872312,0.881984874,4.928868343,0.042262899,0
LiBeCl3,0.92,0.45,1.81,1,2,-1,2.04444,0.508287,0.248619,1.6576,2.0134,3,-2.874140786,-1.020757781,-0.756113885,5.297381505,1.0805,1.204,4,-5.609666288,-2.013777452,0.648621153,9.553745271,0.6785,0.7567,17,-8.59466611,0.01972356,-3.935229812,13.87602063,4.022218736,5.881079924,0.854162113,5.881083409,0.000963176,0
LiBiO3,0.92,0.76,1.4,1,5,-2,1.21053,0.657143,0.542857,1.6576,2.0134,3,-2.874140786,-1.020757781,-0.756113885,5.297381505,0.9899,1.3017,83,-4.568780683,-4.56878084,-1.6542288,7.913869695,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,1.842105748,7.178025858,0.759486974,7.178025374,6.77E-06,0
LiCoBr3,0.92,0.74,1.96,1,2,-1,1.24324,0.469388,0.377551,1.6576,2.0134,3,-2.874140786,-1.020757781,-0.756113885,5.297381505,1.2878,1.614,27,-4.433222619,0.143554959,-1.359047269,7.672566088,0.7514,0.8834,35,-7.858438652,0.05511027,-3.678150769,12.55431178,2.648648792,7.358895911,0.754249133,7.358895767,3.41E-06,0
LiMgBr3,0.92,0.72,1.96,1,2,-1,1.27778,0.469388,0.367347,1.6576,2.0134,3,-2.874140786,-1.020757781,-0.756113885,5.297381505,1.3518,1.9116,12,-4.705332847,-1.306562749,0.500356867,7.971348956,0.7514,0.8834,35,-7.858438652,0.05511027,-3.678150769,12.55431178,2.722221769,6.935007837,0.759877858,6.935008291,1.70E-05,0
LiMgCl3,0.92,0.72,1.81,1,2,-1,1.27778,0.508287,0.39779,1.6576,2.0134,3,-2.874140786,-1.020757781,-0.756113885,5.297381505,1.3518,1.9116,12,-4.705332847,-1.306562749,0.500356867,7.971348956,0.6785,0.7567,17,-8.59466611,0.01972356,-3.935229812,13.87602063,2.513889238,6.726675306,0.763006472,6.726674957,3.75E-05,0
LiMgF3,0.92,0.72,1.33,1,2,-1,1.27778,0.691729,0.541353,1.6576,2.0134,3,-2.874140786,-1.020757781,-0.756113885,5.297381505,1.3518,1.9116,12,-4.705332847,-1.306562749,0.500356867,7.971348956,0.4044,0.374,9,-11.11141622,1.13668157,-4.336301294,19.39159515,1.847223531,6.060009599,0.776094764,6.060008291,0.000481599,0
LiMgI3,0.92,0.72,2.2,1,2,-1,1.27778,0.418182,0.327273,1.6576,2.0134,3,-2.874140786,-1.020757781,-0.756113885,5.297381505,1.3518,1.9116,12,-4.705332847,-1.306562749,0.500356867,7.971348956,0.9024,1.0749,53,-7.083940205,0.290870977,-3.434435017,11.13135547,3.055553009,7.268339078,0.755540656,7.268341624,4.81E-06,0
LiNbO3,0.92,0.64,1.4,1,5,-2,1.4375,0.657143,0.457143,1.6576,2.0134,3,-2.874140786,-1.020757781,-0.756113885,5.297381505,1.5834,2.0916,41,-4.453727958,-4.453728111,-1.10549939,7.13506764,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.187499316,5.148585674,0.804162679,5.148586357,0.017440356,0
LiNiCl3,0.92,0.69,1.81,1,2,-1,1.33333,0.508287,0.381215,1.6576,2.0134,3,-2.874140786,-1.020757781,-0.756113885,5.297381505,1.2517,1.5674,28,-4.439555219,-4.439555371,-1.351387103,7.89877133,0.6785,0.7567,17,-8.59466611,0.01972356,-3.935229812,13.87602063,2.623191637,6.257966323,0.77216255,6.257963092,0.000224735,0
LiNO3,0.92,0.13,1.4,1,5,-2,7.07692,0.657143,0.0928571,1.6576,2.0134,3,-2.874140786,-1.020757781,-0.756113885,5.297381505,0.5361,0.5154,7,-7.089771165,-7.089771408,-1.983951498,13.59172054,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,10.76923574,13.38574215,1.072216905,13.38573717,5.74E-16,0
LiPO3,0.92,0.38,1.4,1,5,-2,2.42105,0.657143,0.271429,1.6576,2.0134,3,-2.874140786,-1.020757781,-0.756113885,5.297381505,0.8336,0.9712,15,-5.506575493,-5.506575682,-1.925532558,9.729720798,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,3.684204709,5.422325448,0.921624643,5.422331265,0.005836014,0
LiReO3,0.92,0.58,1.4,1,5,-2,1.58621,0.657143,0.414286,1.6576,2.0134,3,-2.874140786,-1.020757781,-0.756113885,5.297381505,1.3561,2.0133,75,-5.373595549,-5.373595733,-1.472019225,9.200435247,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.413791439,4.85200216,0.828531245,4.852003825,0.05752844,0
LiSbO3,0.92,0.6,1.4,1,5,-2,1.53333,0.657143,0.428571,1.6576,2.0134,3,-2.874140786,-1.020757781,-0.756113885,5.297381505,1.0035,1.24,51,-4.826825142,-4.826825308,-1.761990047,8.318195555,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.333335667,4.920560532,0.820245932,4.920558198,0.043699407,0
LiTaO3,0.92,0.64,1.4,1,5,-2,1.4375,0.657143,0.457143,1.6576,2.0134,3,-2.874140786,-1.020757781,-0.756113885,5.297381505,1.4665,2.0433,73,-3.596314935,-3.596315059,-0.282505093,7.686524359,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.187499316,5.148585674,0.804162679,5.148586357,0.017440356,0
LiVO3,0.92,0.54,1.4,1,5,-2,1.7037,0.657143,0.385714,1.6576,2.0134,3,-2.874140786,-1.020757781,-0.756113885,5.297381505,1.4818,2.0566,23,-4.348428313,-4.348428462,-0.780744828,7.16966336,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,2.592594513,4.790215505,0.845614363,4.790213585,0.073571422,0
LiZnF3,0.92,0.74,1.33,1,2,-1,1.24324,0.691729,0.556391,1.6576,2.0134,3,-2.874140786,-1.020757781,-0.756113885,5.297381505,1.1068,1.6661,30,-5.977182213,-1.10740279,0.922398154,9.889346303,0.4044,0.374,9,-11.11141622,1.13668157,-4.336301294,19.39159515,1.797297224,6.507544343,0.768596263,6.507544416,8.64E-05,0
LuBO3,1.03,0.27,1.4,3,3,-2,3.81481,0.735714,0.192857,1.6229,2.3206,71,-1.753315674,-1.753315735,0.309014449,5.260028343,0.8025,0.8348,5,-3.606786255,-3.606786378,-0.291745787,8.221042615,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,5.185189026,4.732883496,1.028906471,4.732879655,0.092204267,0
MgCO3,0.89,0.16,1.4,2,4,-2,5.5625,0.635714,0.114286,1.3518,1.9116,12,-4.705332847,-1.306562749,0.500356867,7.971348956,0.6418,0.6367,6,-5.285420962,-5.285421144,-1.008550072,10.86176257,0.4608,0.4333,8,-9.030485351,-0.068724319,-3.078803552,16.43136569,8.749978125,11.23289835,1.037999108,11.23292022,1.70E-12,0
